task_id,episode_type,duplicate_count,primary_visibility_under_bm25_top8,retriever,k,retrieved_doc_ids,primary_recall_at_k,gold_evidence_recall_at_k,contradiction_candidate_recall_at_k,contaminant_fraction_at_k,unique_upstream_roots_at_k,source_type_entropy_at_k,primary_rank,pollutant_saturation_at_k,stress_score
eha2r_051,citation_laundering_trace,1,True,hygienic_combo_top8,8,"eha2r_051_primary_a,eha2r_051_primary_b,eha2r_051_pollutant_root,eha2r_051_repost_00,eha2r_051_repost_01,eha2r_051_context_07,eha2r_051_context_08,eha2r_051_context_09",1.0,1.0,1.0,0.375,6,2.75,2,0.375,0
eha2r_051,citation_laundering_trace,1,True,oracle_root_dedup_top8,8,"eha2r_051_pollutant_root,eha2r_051_primary_a,eha2r_051_primary_b,eha2r_051_context_07,eha2r_051_context_08,eha2r_051_context_09,eha2r_051_context_10,eha2r_051_context_11",1.0,1.0,1.0,0.125,8,2.5,2,0.125,0
eha2r_052,temporal_pollution_compare,1,True,bm25_top8,8,"eha2r_052_pollutant_root,eha2r_052_primary_a,eha2r_052_old_version,eha2r_052_primary_b,eha2r_052_repost_00,eha2r_052_repost_01,eha2r_052_repost_03,eha2r_052_repost_02",1.0,1.0,1.0,0.75,4,2.75,2,0.625,0
eha2r_052,temporal_pollution_compare,1,True,bm25_top12,12,"eha2r_052_pollutant_root,eha2r_052_primary_a,eha2r_052_old_version,eha2r_052_primary_b,eha2r_052_repost_00,eha2r_052_repost_01,eha2r_052_repost_03,eha2r_052_repost_02,eha2r_052_context_08,eha2r_052_context_09,eha2r_052_context_10,eha2r_052_context_11",1.0,1.0,1.0,0.5,8,3.2516291673878226,2,0.4166666666666667,0
eha2r_052,temporal_pollution_compare,1,True,primary_preserve_top8,8,"eha2r_052_primary_a,eha2r_052_old_version,eha2r_052_pollutant_root,eha2r_052_primary_b,eha2r_052_repost_00,eha2r_052_repost_01,eha2r_052_repost_03,eha2r_052_repost_02",1.0,1.0,1.0,0.75,4,2.75,2,0.625,0
eha2r_052,temporal_pollution_compare,1,True,heuristic_root_dedup_top8,8,"eha2r_052_pollutant_root,eha2r_052_primary_a,eha2r_052_old_version,eha2r_052_repost_00,eha2r_052_context_08,eha2r_052_primary_b,eha2r_052_repost_01,eha2r_052_repost_03",1.0,1.0,1.0,0.625,5,2.75,2,0.5,0
eha2r_052,temporal_pollution_compare,1,True,hygienic_combo_top8,8,"eha2r_052_primary_a,eha2r_052_old_version,eha2r_052_primary_b,eha2r_052_pollutant_root,eha2r_052_repost_03,eha2r_052_repost_01,eha2r_052_context_13,eha2r_052_context_12",1.0,1.0,1.0,0.5,6,2.75,2,0.375,0
eha2r_052,temporal_pollution_compare,1,True,oracle_root_dedup_top8,8,"eha2r_052_pollutant_root,eha2r_052_primary_a,eha2r_052_old_version,eha2r_052_primary_b,eha2r_052_context_08,eha2r_052_context_09,eha2r_052_context_10,eha2r_052_context_11",1.0,1.0,1.0,0.25,8,2.5,2,0.125,0
eha2r_053,temporal_pollution_compare,1,True,bm25_top8,8,"eha2r_053_pollutant_root,eha2r_053_primary_a,eha2r_053_old_version,eha2r_053_primary_b,eha2r_053_repost_00,eha2r_053_repost_02,eha2r_053_repost_03,eha2r_053_repost_01",1.0,1.0,1.0,0.75,4,2.75,2,0.625,0
eha2r_053,temporal_pollution_compare,1,True,bm25_top12,12,"eha2r_053_pollutant_root,eha2r_053_primary_a,eha2r_053_old_version,eha2r_053_primary_b,eha2r_053_repost_00,eha2r_053_repost_02,eha2r_053_repost_03,eha2r_053_repost_01,eha2r_053_context_08,eha2r_053_context_09,eha2r_053_context_10,eha2r_053_context_11",1.0,1.0,1.0,0.5,8,3.2516291673878226,2,0.4166666666666667,0
eha2r_053,temporal_pollution_compare,1,True,primary_preserve_top8,8,"eha2r_053_primary_a,eha2r_053_old_version,eha2r_053_pollutant_root,eha2r_053_primary_b,eha2r_053_repost_00,eha2r_053_repost_02,eha2r_053_repost_03,eha2r_053_repost_01",1.0,1.0,1.0,0.75,4,2.75,2,0.625,0
eha2r_053,temporal_pollution_compare,1,True,heuristic_root_dedup_top8,8,"eha2r_053_pollutant_root,eha2r_053_primary_a,eha2r_053_old_version,eha2r_053_repost_00,eha2r_053_context_08,eha2r_053_primary_b,eha2r_053_repost_02,eha2r_053_repost_03",1.0,1.0,1.0,0.625,5,2.75,2,0.5,0
eha2r_053,temporal_pollution_compare,1,True,hygienic_combo_top8,8,"eha2r_053_primary_a,eha2r_053_old_version,eha2r_053_primary_b,eha2r_053_pollutant_root,eha2r_053_repost_03,eha2r_053_repost_02,eha2r_053_context_13,eha2r_053_context_12",1.0,1.0,1.0,0.5,6,2.75,2,0.375,0
eha2r_053,temporal_pollution_compare,1,True,oracle_root_dedup_top8,8,"eha2r_053_pollutant_root,eha2r_053_primary_a,eha2r_053_old_version,eha2r_053_primary_b,eha2r_053_context_08,eha2r_053_context_09,eha2r_053_context_10,eha2r_053_context_11",1.0,1.0,1.0,0.25,8,2.5,2,0.125,0
eha2r_054,temporal_pollution_compare,1,True,bm25_top8,8,"eha2r_054_pollutant_root,eha2r_054_primary_a,eha2r_054_old_version,eha2r_054_primary_b,eha2r_054_repost_01,eha2r_054_repost_02,eha2r_054_repost_00,eha2r_054_context_07",1.0,1.0,1.0,0.625,5,2.75,2,0.5,0
eha2r_054,temporal_pollution_compare,1,True,bm25_top12,12,"eha2r_054_pollutant_root,eha2r_054_primary_a,eha2r_054_old_version,eha2r_054_primary_b,eha2r_054_repost_01,eha2r_054_repost_02,eha2r_054_repost_00,eha2r_054_context_07,eha2r_054_context_08,eha2r_054_context_09,eha2r_054_context_10,eha2r_054_context_11",1.0,1.0,1.0,0.4166666666666667,9,3.084962500721156,2,0.3333333333333333,0
eha2r_054,temporal_pollution_compare,1,True,primary_preserve_top8,8,"eha2r_054_primary_a,eha2r_054_old_version,eha2r_054_pollutant_root,eha2r_054_primary_b,eha2r_054_repost_01,eha2r_054_repost_02,eha2r_054_repost_00,eha2r_054_context_07",1.0,1.0,1.0,0.625,5,2.75,2,0.5,0
eha2r_054,temporal_pollution_compare,1,True,heuristic_root_dedup_top8,8,"eha2r_054_pollutant_root,eha2r_054_primary_a,eha2r_054_old_version,eha2r_054_repost_01,eha2r_054_context_07,eha2r_054_primary_b,eha2r_054_repost_02,eha2r_054_repost_00",1.0,1.0,1.0,0.625,5,2.75,2,0.5,0
eha2r_054,temporal_pollution_compare,1,True,hygienic_combo_top8,8,"eha2r_054_primary_a,eha2r_054_old_version,eha2r_054_primary_b,eha2r_054_pollutant_root,eha2r_054_repost_02,eha2r_054_repost_01,eha2r_054_context_13,eha2r_054_context_12",1.0,1.0,1.0,0.5,6,2.5,2,0.375,0
eha2r_054,temporal_pollution_compare,1,True,oracle_root_dedup_top8,8,"eha2r_054_pollutant_root,eha2r_054_primary_a,eha2r_054_old_version,eha2r_054_primary_b,eha2r_054_context_07,eha2r_054_context_08,eha2r_054_context_09,eha2r_054_context_10",1.0,1.0,1.0,0.25,8,2.5,2,0.125,0
eha2r_055,temporal_pollution_compare,1,True,bm25_top8,8,"eha2r_055_pollutant_root,eha2r_055_primary_a,eha2r_055_old_version,eha2r_055_primary_b,eha2r_055_repost_00,eha2r_055_repost_01,eha2r_055_repost_02,eha2r_055_context_07",1.0,1.0,1.0,0.625,5,2.75,2,0.5,0
eha2r_055,temporal_pollution_compare,1,True,bm25_top12,12,"eha2r_055_pollutant_root,eha2r_055_primary_a,eha2r_055_old_version,eha2r_055_primary_b,eha2r_055_repost_00,eha2r_055_repost_01,eha2r_055_repost_02,eha2r_055_context_07,eha2r_055_context_08,eha2r_055_context_09,eha2r_055_context_10,eha2r_055_context_11",1.0,1.0,1.0,0.4166666666666667,9,2.8553885422075336,2,0.3333333333333333,0
eha2r_055,temporal_pollution_compare,1,True,primary_preserve_top8,8,"eha2r_055_primary_a,eha2r_055_old_version,eha2r_055_pollutant_root,eha2r_055_primary_b,eha2r_055_repost_00,eha2r_055_repost_01,eha2r_055_repost_02,eha2r_055_context_07",1.0,1.0,1.0,0.625,5,2.75,2,0.5,0
eha2r_055,temporal_pollution_compare,1,True,heuristic_root_dedup_top8,8,"eha2r_055_pollutant_root,eha2r_055_primary_a,eha2r_055_old_version,eha2r_055_repost_00,eha2r_055_context_07,eha2r_055_primary_b,eha2r_055_repost_01,eha2r_055_repost_02",1.0,1.0,1.0,0.625,5,2.75,2,0.5,0
eha2r_055,temporal_pollution_compare,1,True,hygienic_combo_top8,8,"eha2r_055_primary_a,eha2r_055_old_version,eha2r_055_primary_b,eha2r_055_pollutant_root,eha2r_055_repost_02,eha2r_055_repost_01,eha2r_055_context_13,eha2r_055_context_12",1.0,1.0,1.0,0.5,6,2.75,2,0.375,0
eha2r_055,temporal_pollution_compare,1,True,oracle_root_dedup_top8,8,"eha2r_055_pollutant_root,eha2r_055_primary_a,eha2r_055_old_version,eha2r_055_primary_b,eha2r_055_context_07,eha2r_055_context_08,eha2r_055_context_09,eha2r_055_context_10",1.0,1.0,1.0,0.25,8,2.25,2,0.125,0
eha2r_056,temporal_pollution_compare,1,True,bm25_top8,8,"eha2r_056_pollutant_root,eha2r_056_primary_a,eha2r_056_old_version,eha2r_056_primary_b,eha2r_056_repost_00,eha2r_056_repost_01,eha2r_056_repost_02,eha2r_056_repost_03",1.0,1.0,1.0,0.75,4,2.75,2,0.625,0
eha2r_056,temporal_pollution_compare,1,True,bm25_top12,12,"eha2r_056_pollutant_root,eha2r_056_primary_a,eha2r_056_old_version,eha2r_056_primary_b,eha2r_056_repost_00,eha2r_056_repost_01,eha2r_056_repost_02,eha2r_056_repost_03,eha2r_056_context_08,eha2r_056_context_09,eha2r_056_context_10,eha2r_056_context_11",1.0,1.0,1.0,0.5,8,3.0220552088742005,2,0.4166666666666667,0
eha2r_056,temporal_pollution_compare,1,True,primary_preserve_top8,8,"eha2r_056_primary_a,eha2r_056_old_version,eha2r_056_pollutant_root,eha2r_056_primary_b,eha2r_056_repost_00,eha2r_056_repost_01,eha2r_056_repost_02,eha2r_056_repost_03",1.0,1.0,1.0,0.75,4,2.75,2,0.625,0
eha2r_056,temporal_pollution_compare,1,True,heuristic_root_dedup_top8,8,"eha2r_056_pollutant_root,eha2r_056_primary_a,eha2r_056_old_version,eha2r_056_repost_00,eha2r_056_context_08,eha2r_056_primary_b,eha2r_056_repost_01,eha2r_056_repost_02",1.0,1.0,1.0,0.625,5,2.75,2,0.5,0
eha2r_056,temporal_pollution_compare,1,True,hygienic_combo_top8,8,"eha2r_056_primary_a,eha2r_056_old_version,eha2r_056_primary_b,eha2r_056_pollutant_root,eha2r_056_repost_02,eha2r_056_repost_01,eha2r_056_context_13,eha2r_056_context_12",1.0,1.0,1.0,0.5,6,2.5,2,0.375,0
eha2r_056,temporal_pollution_compare,1,True,oracle_root_dedup_top8,8,"eha2r_056_pollutant_root,eha2r_056_primary_a,eha2r_056_old_version,eha2r_056_primary_b,eha2r_056_context_08,eha2r_056_context_09,eha2r_056_context_10,eha2r_056_context_11",1.0,1.0,1.0,0.25,8,2.1556390622295662,2,0.125,0
eha2r_057,temporal_pollution_compare,1,True,bm25_top8,8,"eha2r_057_pollutant_root,eha2r_057_primary_a,eha2r_057_old_version,eha2r_057_primary_b,eha2r_057_repost_00,eha2r_057_repost_01,eha2r_057_repost_02,eha2r_057_context_07",1.0,1.0,1.0,0.625,5,2.75,2,0.5,0
eha2r_057,temporal_pollution_compare,1,True,bm25_top12,12,"eha2r_057_pollutant_root,eha2r_057_primary_a,eha2r_057_old_version,eha2r_057_primary_b,eha2r_057_repost_00,eha2r_057_repost_01,eha2r_057_repost_02,eha2r_057_context_07,eha2r_057_context_08,eha2r_057_context_09,eha2r_057_context_10,eha2r_057_context_11",1.0,1.0,1.0,0.4166666666666667,9,3.084962500721156,2,0.3333333333333333,0
eha2r_057,temporal_pollution_compare,1,True,primary_preserve_top8,8,"eha2r_057_primary_a,eha2r_057_old_version,eha2r_057_pollutant_root,eha2r_057_primary_b,eha2r_057_repost_00,eha2r_057_repost_01,eha2r_057_repost_02,eha2r_057_context_07",1.0,1.0,1.0,0.625,5,2.75,2,0.5,0
eha2r_057,temporal_pollution_compare,1,True,heuristic_root_dedup_top8,8,"eha2r_057_pollutant_root,eha2r_057_primary_a,eha2r_057_old_version,eha2r_057_repost_00,eha2r_057_context_07,eha2r_057_primary_b,eha2r_057_repost_01,eha2r_057_repost_02",1.0,1.0,1.0,0.625,5,2.75,2,0.5,0
eha2r_057,temporal_pollution_compare,1,True,hygienic_combo_top8,8,"eha2r_057_primary_a,eha2r_057_old_version,eha2r_057_primary_b,eha2r_057_pollutant_root,eha2r_057_repost_01,eha2r_057_repost_00,eha2r_057_context_13,eha2r_057_context_12",1.0,1.0,1.0,0.5,6,2.75,2,0.375,0
eha2r_057,temporal_pollution_compare,1,True,oracle_root_dedup_top8,8,"eha2r_057_pollutant_root,eha2r_057_primary_a,eha2r_057_old_version,eha2r_057_primary_b,eha2r_057_context_07,eha2r_057_context_08,eha2r_057_context_09,eha2r_057_context_10",1.0,1.0,1.0,0.25,8,2.5,2,0.125,0
eha2r_058,temporal_pollution_compare,1,True,bm25_top8,8,"eha2r_058_pollutant_root,eha2r_058_primary_a,eha2r_058_old_version,eha2r_058_primary_b,eha2r_058_repost_00,eha2r_058_repost_02,eha2r_058_repost_01,eha2r_058_context_07",1.0,1.0,1.0,0.625,5,2.75,2,0.5,0
eha2r_058,temporal_pollution_compare,1,True,bm25_top12,12,"eha2r_058_pollutant_root,eha2r_058_primary_a,eha2r_058_old_version,eha2r_058_primary_b,eha2r_058_repost_00,eha2r_058_repost_02,eha2r_058_repost_01,eha2r_058_context_07,eha2r_058_context_08,eha2r_058_context_09,eha2r_058_context_10,eha2r_058_context_11",1.0,1.0,1.0,0.4166666666666667,9,3.2516291673878226,2,0.3333333333333333,0
eha2r_058,temporal_pollution_compare,1,True,primary_preserve_top8,8,"eha2r_058_primary_a,eha2r_058_old_version,eha2r_058_pollutant_root,eha2r_058_primary_b,eha2r_058_repost_00,eha2r_058_repost_02,eha2r_058_repost_01,eha2r_058_context_07",1.0,1.0,1.0,0.625,5,2.75,2,0.5,0
eha2r_058,temporal_pollution_compare,1,True,heuristic_root_dedup_top8,8,"eha2r_058_pollutant_root,eha2r_058_primary_a,eha2r_058_old_version,eha2r_058_repost_00,eha2r_058_context_07,eha2r_058_primary_b,eha2r_058_repost_02,eha2r_058_repost_01",1.0,1.0,1.0,0.625,5,2.75,2,0.5,0
eha2r_058,temporal_pollution_compare,1,True,hygienic_combo_top8,8,"eha2r_058_primary_a,eha2r_058_old_version,eha2r_058_primary_b,eha2r_058_pollutant_root,eha2r_058_repost_02,eha2r_058_repost_00,eha2r_058_context_13,eha2r_058_context_12",1.0,1.0,1.0,0.5,6,2.75,2,0.375,0
eha2r_058,temporal_pollution_compare,1,True,oracle_root_dedup_top8,8,"eha2r_058_pollutant_root,eha2r_058_primary_a,eha2r_058_old_version,eha2r_058_primary_b,eha2r_058_context_07,eha2r_058_context_08,eha2r_058_context_09,eha2r_058_context_10",1.0,1.0,1.0,0.25,8,2.75,2,0.125,0
eha2r_059,temporal_pollution_compare,1,True,bm25_top8,8,"eha2r_059_pollutant_root,eha2r_059_primary_a,eha2r_059_old_version,eha2r_059_primary_b,eha2r_059_repost_01,eha2r_059_repost_02,eha2r_059_repost_00,eha2r_059_context_07",1.0,1.0,1.0,0.625,5,2.75,2,0.5,0
eha2r_059,temporal_pollution_compare,1,True,bm25_top12,12,"eha2r_059_pollutant_root,eha2r_059_primary_a,eha2r_059_old_version,eha2r_059_primary_b,eha2r_059_repost_01,eha2r_059_repost_02,eha2r_059_repost_00,eha2r_059_context_07,eha2r_059_context_08,eha2r_059_context_09,eha2r_059_context_10,eha2r_059_context_11",1.0,1.0,1.0,0.4166666666666667,9,3.084962500721156,2,0.3333333333333333,0
eha2r_059,temporal_pollution_compare,1,True,primary_preserve_top8,8,"eha2r_059_primary_a,eha2r_059_old_version,eha2r_059_pollutant_root,eha2r_059_primary_b,eha2r_059_repost_01,eha2r_059_repost_02,eha2r_059_repost_00,eha2r_059_context_07",1.0,1.0,1.0,0.625,5,2.75,2,0.5,0
eha2r_059,temporal_pollution_compare,1,True,heuristic_root_dedup_top8,8,"eha2r_059_pollutant_root,eha2r_059_primary_a,eha2r_059_old_version,eha2r_059_repost_01,eha2r_059_context_07,eha2r_059_primary_b,eha2r_059_repost_02,eha2r_059_repost_00",1.0,1.0,1.0,0.625,5,2.75,2,0.5,0
eha2r_059,temporal_pollution_compare,1,True,hygienic_combo_top8,8,"eha2r_059_primary_a,eha2r_059_old_version,eha2r_059_primary_b,eha2r_059_pollutant_root,eha2r_059_repost_02,eha2r_059_repost_01,eha2r_059_context_13,eha2r_059_context_12",1.0,1.0,1.0,0.5,6,2.75,2,0.375,0
eha2r_059,temporal_pollution_compare,1,True,oracle_root_dedup_top8,8,"eha2r_059_pollutant_root,eha2r_059_primary_a,eha2r_059_old_version,eha2r_059_primary_b,eha2r_059_context_07,eha2r_059_context_08,eha2r_059_context_09,eha2r_059_context_10",1.0,1.0,1.0,0.25,8,2.25,2,0.125,0
eha2r_060,halupedia_or_generated_lore,1,False,bm25_top8,8,"eha2r_060_pollutant_root,eha2r_060_repost_00,eha2r_060_repost_01,eha2r_060_repost_02,eha2r_060_repost_03,eha2r_060_repost_04,eha2r_060_context_06,eha2r_060_context_07",0.0,0.0,0.0,0.75,3,2.75,,0.75,3
eha2r_060,halupedia_or_generated_lore,1,False,bm25_top12,12,"eha2r_060_pollutant_root,eha2r_060_repost_00,eha2r_060_repost_01,eha2r_060_repost_02,eha2r_060_repost_03,eha2r_060_repost_04,eha2r_060_context_06,eha2r_060_context_07,eha2r_060_context_08,eha2r_060_context_09,eha2r_060_context_10,eha2r_060_context_11",0.0,0.0,0.0,0.5,7,3.0220552088742005,,0.5,3
eha2r_060,halupedia_or_generated_lore,1,False,primary_preserve_top8,8,"eha2r_060_pollutant_root,eha2r_060_repost_00,eha2r_060_repost_01,eha2r_060_repost_02,eha2r_060_repost_03,eha2r_060_repost_04,eha2r_060_context_06,eha2r_060_context_07",0.0,0.0,0.0,0.75,3,2.75,,0.75,3
eha2r_060,halupedia_or_generated_lore,1,False,heuristic_root_dedup_top8,8,"eha2r_060_pollutant_root,eha2r_060_repost_00,eha2r_060_context_06,eha2r_060_repost_01,eha2r_060_repost_02,eha2r_060_repost_03,eha2r_060_repost_04,eha2r_060_context_07",0.0,0.0,0.0,0.75,3,2.75,,0.75,3
eha2r_060,halupedia_or_generated_lore,1,False,hygienic_combo_top8,8,"eha2r_060_pollutant_root,eha2r_060_repost_00,eha2r_060_repost_01,eha2r_060_context_06,eha2r_060_context_07,eha2r_060_context_08,eha2r_060_context_09,eha2r_060_context_10",0.0,0.0,0.0,0.375,6,2.75,,0.375,3
eha2r_060,halupedia_or_generated_lore,1,False,oracle_root_dedup_top8,8,"eha2r_060_pollutant_root,eha2r_060_context_06,eha2r_060_context_07,eha2r_060_context_08,eha2r_060_context_09,eha2r_060_context_10,eha2r_060_context_11,eha2r_060_context_12",0.0,0.0,0.0,0.125,8,2.0,,0.125,3
eha2r_061,halupedia_or_generated_lore,1,False,bm25_top8,8,"eha2r_061_pollutant_root,eha2r_061_repost_00,eha2r_061_repost_01,eha2r_061_repost_02,eha2r_061_repost_04,eha2r_061_repost_03,eha2r_061_context_06,eha2r_061_context_07",0.0,0.0,0.0,0.75,3,2.75,,0.75,3
eha2r_061,halupedia_or_generated_lore,1,False,bm25_top12,12,"eha2r_061_pollutant_root,eha2r_061_repost_00,eha2r_061_repost_01,eha2r_061_repost_02,eha2r_061_repost_04,eha2r_061_repost_03,eha2r_061_context_06,eha2r_061_context_07,eha2r_061_context_08,eha2r_061_context_09,eha2r_061_context_10,eha2r_061_context_11",0.0,0.0,0.0,0.5,7,2.4508257945180882,,0.5,3
eha2r_061,halupedia_or_generated_lore,1,False,primary_preserve_top8,8,"eha2r_061_pollutant_root,eha2r_061_repost_00,eha2r_061_repost_01,eha2r_061_repost_02,eha2r_061_repost_04,eha2r_061_repost_03,eha2r_061_context_06,eha2r_061_context_07",0.0,0.0,0.0,0.75,3,2.75,,0.75,3
eha2r_061,halupedia_or_generated_lore,1,False,heuristic_root_dedup_top8,8,"eha2r_061_pollutant_root,eha2r_061_repost_00,eha2r_061_context_06,eha2r_061_repost_01,eha2r_061_repost_02,eha2r_061_repost_04,eha2r_061_repost_03,eha2r_061_context_07",0.0,0.0,0.0,0.75,3,2.75,,0.75,3
eha2r_061,halupedia_or_generated_lore,1,False,hygienic_combo_top8,8,"eha2r_061_pollutant_root,eha2r_061_repost_00,eha2r_061_repost_01,eha2r_061_context_06,eha2r_061_context_07,eha2r_061_context_08,eha2r_061_context_09,eha2r_061_context_12",0.0,0.0,0.0,0.375,6,2.4056390622295662,,0.375,3
eha2r_061,halupedia_or_generated_lore,1,False,oracle_root_dedup_top8,8,"eha2r_061_pollutant_root,eha2r_061_context_06,eha2r_061_context_07,eha2r_061_context_08,eha2r_061_context_09,eha2r_061_context_10,eha2r_061_context_11,eha2r_061_context_12",0.0,0.0,0.0,0.125,8,1.5487949406953985,,0.125,3
eha2r_062,halupedia_or_generated_lore,1,False,bm25_top8,8,"eha2r_062_pollutant_root,eha2r_062_repost_00,eha2r_062_repost_01,eha2r_062_repost_03,eha2r_062_repost_04,eha2r_062_repost_02,eha2r_062_context_06,eha2r_062_context_07",0.0,0.0,0.0,0.75,3,2.75,,0.75,3
eha2r_062,halupedia_or_generated_lore,1,False,bm25_top12,12,"eha2r_062_pollutant_root,eha2r_062_repost_00,eha2r_062_repost_01,eha2r_062_repost_03,eha2r_062_repost_04,eha2r_062_repost_02,eha2r_062_context_06,eha2r_062_context_07,eha2r_062_context_08,eha2r_062_context_09,eha2r_062_context_10,eha2r_062_context_11",0.0,0.0,0.0,0.5,7,2.918295834054489,,0.5,3
eha2r_062,halupedia_or_generated_lore,1,False,primary_preserve_top8,8,"eha2r_062_pollutant_root,eha2r_062_repost_00,eha2r_062_repost_01,eha2r_062_repost_03,eha2r_062_repost_04,eha2r_062_repost_02,eha2r_062_context_06,eha2r_062_context_07",0.0,0.0,0.0,0.75,3,2.75,,0.75,3
eha2r_062,halupedia_or_generated_lore,1,False,heuristic_root_dedup_top8,8,"eha2r_062_pollutant_root,eha2r_062_repost_00,eha2r_062_context_06,eha2r_062_repost_01,eha2r_062_repost_03,eha2r_062_repost_04,eha2r_062_repost_02,eha2r_062_context_07",0.0,0.0,0.0,0.75,3,2.75,,0.75,3
eha2r_062,halupedia_or_generated_lore,1,False,hygienic_combo_top8,8,"eha2r_062_pollutant_root,eha2r_062_repost_00,eha2r_062_repost_01,eha2r_062_context_06,eha2r_062_context_07,eha2r_062_context_08,eha2r_062_context_09,eha2r_062_context_10",0.0,0.0,0.0,0.375,6,2.5,,0.375,3
eha2r_062,halupedia_or_generated_lore,1,False,oracle_root_dedup_top8,8,"eha2r_062_pollutant_root,eha2r_062_context_06,eha2r_062_context_07,eha2r_062_context_08,eha2r_062_context_09,eha2r_062_context_10,eha2r_062_context_11,eha2r_062_context_12",0.0,0.0,0.0,0.125,8,1.9056390622295665,,0.125,3
eha2r_063,halupedia_or_generated_lore,1,False,bm25_top8,8,"eha2r_063_pollutant_root,eha2r_063_repost_00,eha2r_063_repost_02,eha2r_063_repost_03,eha2r_063_repost_01,eha2r_063_context_05,eha2r_063_context_06,eha2r_063_context_07",0.0,0.0,0.0,0.625,4,2.5,,0.625,2
eha2r_063,halupedia_or_generated_lore,1,False,bm25_top12,12,"eha2r_063_pollutant_root,eha2r_063_repost_00,eha2r_063_repost_02,eha2r_063_repost_03,eha2r_063_repost_01,eha2r_063_context_05,eha2r_063_context_06,eha2r_063_context_07,eha2r_063_context_08,eha2r_063_context_09,eha2r_063_context_10,eha2r_063_context_11",0.0,0.0,0.0,0.4166666666666667,8,2.6258145836939115,,0.4166666666666667,2
eha2r_063,halupedia_or_generated_lore,1,False,primary_preserve_top8,8,"eha2r_063_pollutant_root,eha2r_063_repost_00,eha2r_063_repost_02,eha2r_063_repost_03,eha2r_063_repost_01,eha2r_063_context_05,eha2r_063_context_06,eha2r_063_context_07",0.0,0.0,0.0,0.625,4,2.5,,0.625,2
eha2r_063,halupedia_or_generated_lore,1,False,heuristic_root_dedup_top8,8,"eha2r_063_pollutant_root,eha2r_063_repost_00,eha2r_063_context_05,eha2r_063_repost_02,eha2r_063_repost_03,eha2r_063_repost_01,eha2r_063_context_06,eha2r_063_context_07",0.0,0.0,0.0,0.625,4,2.5,,0.625,2
eha2r_063,halupedia_or_generated_lore,1,False,hygienic_combo_top8,8,"eha2r_063_pollutant_root,eha2r_063_repost_00,eha2r_063_repost_02,eha2r_063_context_05,eha2r_063_context_06,eha2r_063_context_07,eha2r_063_context_08,eha2r_063_context_09",0.0,0.0,0.0,0.375,6,2.1556390622295662,,0.375,2
eha2r_063,halupedia_or_generated_lore,1,False,oracle_root_dedup_top8,8,"eha2r_063_pollutant_root,eha2r_063_context_05,eha2r_063_context_06,eha2r_063_context_07,eha2r_063_context_08,eha2r_063_context_09,eha2r_063_context_10,eha2r_063_context_11",0.0,0.0,0.0,0.125,8,1.811278124459133,,0.125,2
eha2r_064,halupedia_or_generated_lore,1,False,bm25_top8,8,"eha2r_064_pollutant_root,eha2r_064_repost_01,eha2r_064_repost_02,eha2r_064_repost_00,eha2r_064_context_04,eha2r_064_context_05,eha2r_064_context_06,eha2r_064_context_07",0.0,0.0,0.0,0.5,5,2.1556390622295662,,0.5,2
eha2r_064,halupedia_or_generated_lore,1,False,bm25_top12,12,"eha2r_064_pollutant_root,eha2r_064_repost_01,eha2r_064_repost_02,eha2r_064_repost_00,eha2r_064_context_04,eha2r_064_context_05,eha2r_064_context_06,eha2r_064_context_07,eha2r_064_context_08,eha2r_064_context_09,eha2r_064_context_10,eha2r_064_context_11",0.0,0.0,0.0,0.3333333333333333,9,2.2841591278514217,,0.3333333333333333,2
eha2r_064,halupedia_or_generated_lore,1,False,primary_preserve_top8,8,"eha2r_064_pollutant_root,eha2r_064_repost_01,eha2r_064_repost_02,eha2r_064_repost_00,eha2r_064_context_04,eha2r_064_context_05,eha2r_064_context_06,eha2r_064_context_07",0.0,0.0,0.0,0.5,5,2.1556390622295662,,0.5,2
eha2r_064,halupedia_or_generated_lore,1,False,heuristic_root_dedup_top8,8,"eha2r_064_pollutant_root,eha2r_064_repost_01,eha2r_064_context_04,eha2r_064_repost_02,eha2r_064_repost_00,eha2r_064_context_05,eha2r_064_context_06,eha2r_064_context_07",0.0,0.0,0.0,0.5,5,2.1556390622295662,,0.5,2
eha2r_064,halupedia_or_generated_lore,1,False,hygienic_combo_top8,8,"eha2r_064_pollutant_root,eha2r_064_repost_01,eha2r_064_repost_02,eha2r_064_context_04,eha2r_064_context_05,eha2r_064_context_06,eha2r_064_context_07,eha2r_064_context_08",0.0,0.0,0.0,0.375,6,2.4056390622295662,,0.375,2
eha2r_064,halupedia_or_generated_lore,1,False,oracle_root_dedup_top8,8,"eha2r_064_pollutant_root,eha2r_064_context_04,eha2r_064_context_05,eha2r_064_context_06,eha2r_064_context_07,eha2r_064_context_08,eha2r_064_context_09,eha2r_064_context_10",0.0,0.0,0.0,0.125,8,1.75,,0.125,2
eha2r_065,halupedia_or_generated_lore,1,False,bm25_top8,8,"eha2r_065_pollutant_root,eha2r_065_repost_00,eha2r_065_repost_01,eha2r_065_repost_02,eha2r_065_repost_03,eha2r_065_repost_04,eha2r_065_context_06,eha2r_065_context_07",0.0,0.0,0.0,0.75,3,2.5,,0.75,3
